대표식품 코드,대표 식품명,관련현대병증,처방 (현대어)
100489,국수장국,감기;두통,파
100489,국수장국,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100489,국수장국,이질,파
100489,국수장국,이질,파
100489,국수장국,발열,파
100489,국수장국,발열,파
100489,국수장국,두통,파
100489,국수장국,기생충,참기름
100489,국수장국,이질,달걀
100489,국수장국,이질,달걀
100489,국수장국,이질,달걀
100489,국수장국,인두염,달걀
100489,국수장국,이질,달걀
100489,국수장국,이질,달걀
100489,국수장국,이질,달걀
100489,국수장국,기생충,참기름
100489,국수장국,구역,산부추죽
100489,국수장국,인두염,달걀
100489,국수장국,감기초기,파
100489,국수장국,감기;두통,파
100489,국수장국,병원성 미생물,마늘
100489,국수장국,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100489,국수장국,이질,파
100489,국수장국,이질,파
100489,국수장국,발열,파
100489,국수장국,발열,파
100489,국수장국,두통,파
100490,국화,전신쇠약;영양실조;저체중,잣
100490,국화,전신쇠약;영양실조;저체중,잣
100492,국화면,전신쇠약;영양실조;저체중,잣
100495,국화잎주악,농혈적 이질,꿀
100495,국화잎주악,이질,무
100495,국화잎주악,이질,달걀
100495,국화잎주악,이질,달걀
100495,국화잎주악,이질,달걀
100495,국화잎주악,이질,꿀
100495,국화잎주악,토혈;비출혈,우즙산
100495,국화잎주악,몽정,오미자고
100495,국화잎주악,토혈,오신탕
100495,국화잎주악,혈뇨,강밀탕
100495,국화잎주악,이질,달걀
100495,국화잎주악,이질,달걀
100495,국화잎주악,이질,달걀
100495,국화잎주악,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100495,국화잎주악,유정,오미자고
100495,국화잎주악,설사,질경이
100495,국화잎주악,이질,팥
100495,국화잎주악,식욕부진,비전삼선고
100497,국화전,농혈적 이질,꿀
100497,국화전,이질,무
100497,국화전,이질,달걀
100497,국화전,이질,달걀
100497,국화전,이질,달걀
100497,국화전,이질,꿀
100497,국화전,토혈;비출혈,우즙산
100497,국화전,몽정,오미자고
100497,국화전,토혈,오신탕
100497,국화전,혈뇨,강밀탕
100497,국화전,이질,달걀
100497,국화전,이질,달걀
100497,국화전,이질,달걀
100497,국화전,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100497,국화전,유정,오미자고
100497,국화전,설사,질경이
100497,국화전,이질,팥
100497,국화전,식욕부진,비전삼선고
100499,국화주,자궁 출혈,후박전
100499,국화주,항문출혈,후박전
100499,국화주,자궁 출혈,후박전
100499,국화주,항문출혈,후박전
100499,국화주,농양,회화나무꽃주
100499,국화주,일체 체표의 천부(淺部)에 나타나는 외과 질환,회화나무꽃주
100499,국화주,토혈,연심산
100499,국화주,토혈;비출혈;항문출혈;혈뇨;출혈,지황
100499,국화주,토혈,연심산
100499,국화주,토혈;비출혈;항문출혈;혈뇨;출혈,지황
100499,국화주,토혈,연심산
100499,국화주,자궁 출혈,후박전
100499,국화주,설사,개간
100499,국화주,변비;소변량 감소;배뇨곤란,쇠비름
100499,국화주,토혈,연심산
100499,국화주,토혈;비출혈;항문출혈;혈뇨;출혈,지황
100499,국화주,설사,개간
100499,국화주,복통,개간
100499,국화주,이질,파
100499,국화주,이질,파
100499,국화주,이질,산부추
100499,국화주,항문출혈,후박전
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,전신쇠약;영양실조;저체중,잣
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,전신쇠약;영양실조;저체중,잣
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100500,국화차,농혈적 이질,꿀
100500,국화차,이질,무
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,꿀
100500,국화차,토혈;비출혈,우즙산
100500,국화차,몽정,오미자고
100500,국화차,토혈,오신탕
100500,국화차,혈뇨,강밀탕
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,이질,달걀
100500,국화차,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100500,국화차,유정,오미자고
100500,국화차,설사,질경이
100500,국화차,전신쇠약;영양실조;저체중,잣
100500,국화차,이질,팥
100500,국화차,식욕부진,비전삼선고
100503,과일떡,기생충,참기름
100503,과일떡,기생충,참기름
100503,과일떡,농양,참기름
100503,과일떡,농양,참기름
100503,과일떡,등쪽 종기증,참기름
100504,군떡,기생충,참기름
100504,군떡,농혈적 이질,꿀
100504,군떡,이질,무
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,이질,꿀
100504,군떡,토혈;비출혈,우즙산
100504,군떡,몽정,오미자고
100504,군떡,토혈,오신탕
100504,군떡,혈뇨,강밀탕
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100504,군떡,기생충,참기름
100504,군떡,유정,오미자고
100504,군떡,설사,질경이
100504,군떡,농양,참기름
100504,군떡,농양,참기름
100504,군떡,등쪽 종기증,참기름
100504,군떡,전신쇠약;영양실조;저체중,잣
100504,군떡,이질,팥
100504,군떡,식욕부진,비전삼선고
100504,군떡,농혈적 이질,꿀
100504,군떡,이질,무
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,이질,꿀
100504,군떡,토혈;비출혈,우즙산
100504,군떡,몽정,오미자고
100504,군떡,토혈,오신탕
100504,군떡,혈뇨,강밀탕
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,이질,달걀
100504,군떡,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100504,군떡,유정,오미자고
100504,군떡,설사,질경이
100504,군떡,이질,팥
100504,군떡,식욕부진,비전삼선고
100505,군만두,기생충,참기름
100505,군만두,기생충,참기름
100505,군만두,농양,참기름
100505,군만두,농양,참기름
100505,군만두,등쪽 종기증,참기름
100505,군만두,무월경,메밀가루
100505,군만두,질분비물,메밀가루
100509,군배,농혈적 이질,꿀
100509,군배,후두염; 발성장애,배
100509,군배,후두염; 발성장애,배
100509,군배,이질,무
100509,군배,이질,달걀
100509,군배,이질,달걀
100509,군배,이질,달걀
100509,군배,이질,꿀
100509,군배,토혈;비출혈,우즙산
100509,군배,몽정,오미자고
100509,군배,토혈,오신탕
100509,군배,혈뇨,강밀탕
100509,군배,이질,달걀
100509,군배,이질,달걀
100509,군배,이질,달걀
100509,군배,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),쇠비름
100509,군배,유정,오미자고
100509,군배,설사,질경이
100509,군배,이질,팥
100509,군배,식욕부진,비전삼선고
100511,굴,자궁 출혈,후박전
100511,굴,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100511,굴,감기초기,파
100511,굴,이질,생강
100511,굴,변비;소변량 감소;배뇨곤란,매실
100511,굴,혈뇨,강밀탕
100511,굴,전신쇠약;식욕부진;영양실조;저체중,돼지간
100511,굴,색땀증,율초즙방
100511,굴,후각 상실증,양폐산
100511,굴,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100511,굴,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),생강
100511,굴,이질,생강
100511,굴,발열,파
100511,굴,발열,파
100511,굴,두통,파
100511,굴,항문출혈,후박전
100513,굴국,이질,무
100513,굴국,감기초기,파
100513,굴국,감기;두통,파
100513,굴국,병원성 미생물,마늘
100513,굴국,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100513,굴국,이질,파
100513,굴국,이질,파
100513,굴국,발열,파
100513,굴국,발열,파
100513,굴국,두통,파
100514,굴김치,감기초기,파
100514,굴김치,감기;두통,파
100514,굴김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100514,굴김치,이질,파
100514,굴김치,이질,파
100514,굴김치,발열,파
100514,굴김치,발열,파
100514,굴김치,두통,파
100514,굴김치,감기초기,파
100514,굴김치,감기;두통,파
100514,굴김치,Ameba성 적리(赤痢);궤양성결장염(潰瘍性結腸炎);세균성이질(細菌性痢疾);만성흡혈충병(慢性吸血蟲病),가죽나무뿌리껍질
100514,굴김치,이질,파
100514,굴김치,이질,파
100514,굴김치,발열,파
100514,굴김치,발열,파
100514,굴김치,두통,파
100514,굴김치,자궁 출혈,후박전
100514,굴김치,궤양성 대장염;감염성 만성장관(感染性慢性腸管) Ameba症 만성 세균성이질(細菌性痢疾),매실
100514,굴김치,감기초기,파
100514,굴김치,감기;두통,파
